cust_id,yp_probability,predicted_yp_revenue,internet_probability,predicted_internet_rev,dm_probability,predicted_dm_rev,credit_flag
516253000000,0.00148000,121.67771400,0.00185600,159.61239000,0.00019900,532.62034600,0.00000000
516234000000,0.00141400,124.65939900,0.00210000,312.45742000,0.00016400,534.03585800,0.00000000
516211000000,0.02485000,974.66012200,0.00311200,565.11804900,0.00007600,0.00000000,1.00000000
516258000000,0.00209800,157.34018100,0.00106600,0.00000000,0.00023000,612.65371100,0.00000000
516262000000,0.00208200,148.75449000,0.00163600,97.73726000,0.00024200,831.42977000,0.00000000
516234000000,0.00137100,111.58324200,0.00287200,283.22746400,0.00020900,482.56173100,0.00000000
516225000000,0.01152500,1054.15000000,0.01308500,850.00000000,0.00025400,558.28513700,0.00000000
516253000000,0.00102700,80.05142400,0.00148600,105.98936100,0.00020700,620.18679600,0.00000000
516220000000,0.00501600,243.56198500,0.00223200,218.84104100,0.00012000,77.33376600,0.00000000
516258000000,0.01826600,994.38287200,0.00211100,253.15861900,0.00022300,627.45460600,0.00000000
516228000000,0.00074100,75.13507300,0.00537600,608.57320500,0.00023000,1000.17000000,0.00000000
516217000000,0.00785300,484.37291200,0.00176200,99.80887500,0.00010700,76.41845800,0.00000000
516258000000,0.00309500,252.71155800,0.00172400,61.72236500,0.00023600,308.11053900,0.00000000
516229000000,0.02269700,1105.61000000,0.00163400,190.08802200,0.00012800,83.80457200,0.00000000
516257000000,0.00176700,95.85570900,0.00151000,95.99994100,0.00021600,575.96423400,0.00000000
516252000000,0.00174100,136.98879000,0.00733900,699.20384300,0.00018800,453.24256800,0.00000000
516258000000,0.00118900,116.37754800,0.00105100,0.00000000,0.00020400,728.77167100,0.00000000
516250000000,0.00114700,517.55329800,0.00121700,0.00000000,0.00021200,493.00316300,0.00000000
516261000000,0.00303200,258.08953600,0.00165500,108.78292500,0.00023600,585.44360700,0.00000000
516264000000,0.00390200,257.82156400,0.00277700,150.00000000,0.00000000,0.00000000,1.00000000
516245000000,0.00257600,160.75551300,0.00232200,245.37906200,0.00017000,406.54797000,0.00000000
516217000000,0.00497100,262.49764500,0.00466000,351.24494100,0.00011700,81.21372200,0.00000000
516232000000,0.00120900,95.27337300,0.00685100,500.49603200,0.00027200,516.39668900,0.00000000
516259000000,0.00252100,101.94264200,0.00110300,0.00000000,0.00021500,622.92324500,0.00000000
516262000000,0.00518800,262.07499400,0.00179600,108.12485100,0.00023100,657.70891700,0.00000000
516261000000,0.00312500,271.47201400,0.00098200,0.00000000,0.00023600,358.96716900,0.00000000
516261000000,0.00225800,607.16934300,0.00146500,0.00000000,0.00023000,590.34820000,0.00000000
516233000000,0.00088900,75.97609300,0.00173100,188.07340700,0.00015400,396.52851300,0.00000000
516228000000,0.00965100,503.97815300,0.00165700,104.31913700,0.00013000,80.11476800,0.00000000
516255000000,0.00156500,103.91406300,0.00175200,209.23758800,0.00018200,491.71221200,0.00000000
516256000000,0.00192700,156.57218600,0.00169600,108.45375400,0.00023500,841.57750600,0.00000000
516264000000,0.00253600,545.25372100,0.00184700,0.00000000,0.00000000,0.00000000,0.00000000
516252000000,0.00087000,80.52135000,0.00212100,197.68401100,0.00022000,467.74312000,0.00000000
516212000000,0.00475800,246.93541800,0.00256200,271.03608000,0.00009800,75.97114500,0.00000000
516262000000,0.00255800,112.23221500,0.00113200,0.00000000,0.00023400,791.80227700,0.00000000
516259000000,0.00238700,106.40384600,0.00323800,148.48760200,0.00041900,1060.44000000,0.00000000
516230000000,0.00428500,341.13150200,0.00463100,434.13710800,0.00026500,888.14483200,0.00000000
516225000000,0.00775000,459.65301300,0.00525200,270.11623300,0.00012700,71.46698000,0.00000000
516212000000,0.00384100,278.73465900,0.00479300,271.37618500,0.00008000,0.00000000,0.00000000
516263000000,0.00205300,95.76614300,0.00317300,239.06628600,0.00022100,767.98248000,0.00000000
516251000000,0.00887600,526.90059400,0.00223200,249.53235100,0.00000000,0.00000000,0.00000000
516263000000,0.00254700,94.95587600,0.00122800,0.00000000,0.00022600,916.75055400,0.00000000
516260000000,0.00109300,108.02152200,0.00115400,0.00000000,0.00021400,542.31004500,0.00000000
516246000000,0.01422200,981.27584800,0.00277700,221.48947400,0.00028700,736.85288700,0.00000000
516261000000,0.00126900,119.21257500,0.00157100,0.00000000,0.00024700,739.48033000,0.00000000
516261000000,0.00106300,114.96585800,0.00182100,204.64393900,0.00022500,645.41748400,0.00000000
516262000000,0.01138300,1035.88000000,0.00175400,58.95383400,0.00023400,284.23372400,0.00000000
516211000000,0.03148400,1050.10000000,0.00938700,670.50082000,0.00009200,0.00000000,0.00000000
516262000000,0.00283000,258.05229700,0.00099800,0.00000000,0.00019500,428.59257200,1.00000000
516231000000,0.00164000,136.87430900,0.00674900,567.71816800,0.00013800,80.81871800,0.00000000
516253000000,0.00141000,98.01443600,0.00241200,370.43326100,0.00019400,573.06013200,0.00000000
516252000000,0.00074000,86.71854800,0.00202800,347.98821900,0.00020100,641.97756200,0.00000000
516251000000,0.02018600,1246.11000000,0.01459200,850.00000000,0.00051600,1052.45000000,0.00000000
516262000000,0.00487100,259.06439200,0.00176000,0.00000000,0.00023700,1013.31000000,0.00000000
516261000000,0.00128800,121.68486400,0.00538100,275.95358900,0.00023200,308.83207800,0.00000000
516252000000,0.00133600,104.34212900,0.00242100,238.92011600,0.00020300,447.61478600,0.00000000
516258000000,0.00120400,106.60591300,0.00148800,107.21850500,0.00020900,657.40419700,0.00000000
516230000000,0.01608800,970.58927000,0.00220600,529.65572400,0.00013300,94.52508800,0.00000000
516233000000,0.00067300,69.12017900,0.00130900,91.84782300,0.00014300,371.81069700,0.00000000
516256000000,0.00145700,105.35125100,0.00228000,264.41131200,0.00022700,651.32281500,0.00000000
516260000000,0.00125300,107.89894100,0.00123900,0.00000000,0.00182800,1472.73000000,0.00000000
516260000000,0.00230000,105.53948400,0.00244800,261.86028600,0.00024000,645.64524100,0.00000000
516233000000,0.00078000,79.74732300,0.00205500,261.82948200,0.00014400,447.12215200,0.00000000
516257000000,0.00206900,150.88089500,0.00105300,0.00000000,0.00022500,547.70438700,0.00000000
516258000000,0.00189400,113.32979100,0.00155200,113.94691600,0.00022700,671.32094800,0.00000000
516262000000,0.00275300,256.59122700,0.00106300,0.00000000,0.00022000,646.55713000,0.00000000
516257000000,0.00114200,103.68713200,0.03000000,850.00000000,0.00020100,155.86609700,0.00000000
516252000000,0.00075900,76.99700200,0.00185000,171.54134600,0.00019200,412.73372800,0.00000000
516257000000,0.00261900,105.42726500,0.00263600,196.40147300,0.00024300,565.34935800,0.00000000
516261000000,0.00318300,254.15834000,0.00148700,104.51476900,0.00025100,651.32402400,0.00000000
516261000000,0.00204700,108.72938600,0.00489500,305.24316600,0.00025300,596.33050900,0.00000000
516244000000,0.00397400,266.99698400,0.01937000,411.94350000,0.00017500,95.30762700,0.00000000
516252000000,0.00253800,161.18442300,0.00414500,469.32750000,0.00020100,477.10440100,0.00000000
516252000000,0.00116600,115.67075100,0.00115400,0.00000000,0.00019500,554.33464400,0.00000000
516245000000,0.00077100,107.65935700,0.00118500,0.00000000,0.00018300,560.84774500,0.00000000
516255000000,0.00183800,105.67726200,0.00238200,262.97622400,0.00021200,497.89845600,0.00000000
516244000000,0.00118400,98.40157300,0.00326700,244.52477400,0.00024200,790.12334400,0.00000000
516212000000,0.01252200,1071.10000000,0.01440600,866.52400000,0.00017600,384.55490000,0.00000000
516212000000,0.01081300,971.29685500,0.00939700,601.42550000,0.00015200,514.79961300,0.00000000
516261000000,0.00127800,111.93820700,0.00108900,0.00000000,0.00021900,644.88630200,0.00000000
516211000000,0.02738000,1049.29000000,0.00376800,393.86191800,0.00011200,82.46193400,0.00000000
516252000000,0.00066700,81.98571500,0.00177000,450.00000000,0.00018400,608.98163400,0.00000000
516260000000,0.00145200,107.66190600,0.00209000,205.58122500,0.00024700,647.67900500,0.00000000
516262000000,0.00327100,258.01464500,0.00111100,0.00000000,0.00019800,394.73844100,0.00000000
516252000000,0.00096700,79.81830800,0.00319000,280.34494500,0.00020300,482.47658200,0.00000000
516261000000,0.00304100,252.78004500,0.00095500,0.00000000,0.00023200,314.43534000,0.00000000
516251000000,0.00081600,73.14555200,0.00162400,96.69737000,0.00020700,469.52024700,0.00000000
516255000000,0.00159500,582.71445900,0.00102900,0.00000000,0.00020600,546.80328100,0.00000000
516212000000,0.00422800,320.96247700,0.00319200,253.87026000,0.00008100,0.00000000,1.00000000
516260000000,0.00118600,95.27674300,0.00138800,0.00000000,0.00023600,689.48388400,0.00000000
516261000000,0.00298400,237.83101300,0.00105300,0.00000000,0.00023300,498.80904700,0.00000000
516260000000,0.00120600,521.60228300,0.00103900,0.00000000,0.00024500,547.84103300,0.00000000
516243000000,0.00249100,107.85919400,0.00593100,587.04877800,0.00015700,109.35939800,0.00000000
516256000000,0.00124700,115.64709400,0.00157500,116.19301600,0.00021700,650.61295400,0.00000000
516262000000,0.00647900,508.49262200,0.00408600,300.00000000,0.00039900,1510.92000000,0.00000000
516262000000,0.00529900,273.96593300,0.01746100,766.12200000,0.00023900,523.42754000,1.00000000
516261000000,0.00324700,238.37829500,0.00102000,0.00000000,0.00024800,299.11772300,1.00000000
516252000000,0.00991000,557.00949700,0.00184500,202.01809300,0.00020700,473.08900300,0.00000000
516234000000,0.00109000,104.32219200,0.00101200,0.00000000,0.00016100,468.30267300,0.00000000
516249000000,0.00292300,305.35769700,0.00375900,412.83730600,0.00018600,443.64351300,0.00000000
516223000000,0.00089200,75.57715600,0.00402500,391.36224600,0.00011400,77.33463000,1.00000000
516257000000,0.00167700,106.16594600,0.00317300,299.53703700,0.00023700,310.32053900,0.00000000
516233000000,0.00655500,571.30636100,0.00130000,0.00000000,0.00015800,386.96570700,0.00000000
516248000000,0.00101400,76.51373600,0.00319400,258.64040700,0.00033400,1333.20000000,0.00000000
516220000000,0.00110400,93.40171400,0.01344500,768.78250000,0.00014300,71.63524000,0.00000000
516221000000,0.01439400,1119.60000000,0.00414400,357.30560700,0.00011900,86.58125500,0.00000000
516255000000,0.00170000,106.02497900,0.00124500,106.54140600,0.00019100,460.22736300,0.00000000
516257000000,0.00133700,103.60317700,0.00118800,0.00000000,0.00022400,542.32625600,0.00000000
516262000000,0.00250600,105.58363300,0.00141900,106.01165900,0.00024000,874.08395200,0.00000000
516228000000,0.00579500,252.17994400,0.00236900,249.92904400,0.00014200,77.80278600,0.00000000
516262000000,0.00298300,458.38481400,0.00127700,0.00000000,0.00021200,148.90802100,1.00000000
516258000000,0.00170800,93.45687600,0.00276400,366.94416300,0.00020400,276.11278400,0.00000000
516261000000,0.00154300,106.63173400,0.00178800,107.20016900,0.00025400,600.78527600,0.00000000
516259000000,0.00134100,126.73731600,0.00114900,0.00000000,0.00022500,565.00234000,0.00000000
516258000000,0.00122100,108.19267400,0.00182800,170.30061500,0.00022400,553.58258500,0.00000000
516260000000,0.00122600,551.44848000,0.00101600,0.00000000,0.00024100,657.30344000,0.00000000
516253000000,0.00169600,101.16898600,0.00172900,191.59670800,0.00019000,456.68671200,0.00000000
516220000000,0.00283900,324.68956900,0.00383800,424.95994800,0.00017000,124.66928300,0.00000000
516260000000,0.00148200,109.38569900,0.00204500,213.60334600,0.00024400,670.01926500,0.00000000
516261000000,0.00253600,160.62845100,0.00143500,104.77516200,0.00023100,683.37030600,0.00000000
516260000000,0.00168200,106.09900300,0.00164200,106.62177400,0.00022900,610.43431100,0.00000000
516232000000,0.00078700,76.26638400,0.00321100,282.97303700,0.00026700,891.76707400,0.00000000
516261000000,0.00286200,302.25418500,0.00132600,57.96023400,0.00024300,577.49126400,0.00000000
516263000000,0.00857500,514.18063200,0.00265700,161.88996000,0.00000000,0.00000000,0.00000000
516249000000,0.00113800,93.37991500,0.00135300,0.00000000,0.00026600,728.34348000,0.00000000
516234000000,0.00120400,112.27312700,0.00173700,112.53456600,0.00017500,437.45010100,0.00000000
516260000000,0.00109200,105.08779100,0.00151500,105.58757300,0.00020500,650.31568000,0.00000000
516212000000,0.00284900,314.80981800,0.00372700,427.17937100,0.00010200,80.29094200,0.00000000
516254000000,0.00165200,101.21709400,0.00211200,266.32141600,0.00022000,601.56483500,0.00000000
516232000000,0.00113700,108.41861200,0.00166100,109.14020700,0.00015600,453.02784000,0.00000000
516259000000,0.00134100,107.01751400,0.00115000,0.00000000,0.00022300,585.97856600,0.00000000
516249000000,0.00534800,235.48185900,0.00193700,187.09509200,0.00019800,443.25424600,0.00000000
516254000000,0.00171700,126.55602600,0.00264500,233.95881000,0.00021300,438.64510500,0.00000000
516255000000,0.00172100,100.10040800,0.00133600,100.38150100,0.00020700,538.54064900,0.00000000
516261000000,0.00325200,255.43140700,0.00102100,0.00000000,0.00024800,333.00587400,0.00000000
516262000000,0.00257600,144.17675900,0.00145900,0.00000000,0.00023300,601.00491100,0.00000000
516261000000,0.00139900,630.88425700,0.00486400,376.28038600,0.00040600,1261.26000000,0.00000000
516264000000,0.00278800,402.21615500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
516249000000,0.01293700,1006.13000000,0.00206400,227.30195400,0.00016200,371.78157800,1.00000000
516261000000,0.00278100,252.62834400,0.00087300,0.00000000,0.00021200,323.52653500,0.00000000
516263000000,0.00365600,248.86056000,0.00111700,0.00000000,0.00025500,992.74000600,0.00000000
516232000000,0.00494900,300.48258200,0.00151200,104.41512300,0.00015400,371.68880400,0.00000000
516263000000,0.00271400,602.00560700,0.00201600,0.00000000,0.00002000,0.00000000,0.00000000
516222000000,0.00443100,308.13242300,0.00225900,196.78200000,0.00008000,0.00000000,0.00000000
516235000000,0.00129700,149.42135000,0.00155800,115.89797400,0.00016400,603.10484600,0.00000000
516261000000,0.00305400,253.04384700,0.00095900,0.00000000,0.00023300,342.56867600,1.00000000
516252000000,0.00111000,95.74547500,0.00161300,95.93965800,0.00023000,538.49814500,0.00000000
516254000000,0.00746800,697.59699800,0.00333600,145.54449600,0.00020900,158.91650600,0.00000000
516261000000,0.00148600,103.34036300,0.00203400,165.25484600,0.00024400,537.14037100,0.00000000
516249000000,0.00626800,272.02754400,0.00169200,112.35619100,0.00021500,544.37291700,1.00000000
516256000000,0.00088300,82.10253800,0.00152200,107.71132700,0.00020400,654.89647500,0.00000000
516261000000,0.00308900,270.40788800,0.00097000,0.00000000,0.00023600,366.09073100,0.00000000
516252000000,0.00138500,147.48961200,0.00182600,230.26505100,0.00020200,536.06619500,0.00000000
516254000000,0.00161200,194.80627000,0.00251800,434.31696800,0.00021400,155.23973800,0.00000000
516244000000,0.00071900,53.16523900,0.00165200,0.00000000,0.00016100,595.44025800,0.00000000
516234000000,0.00583200,246.14017500,0.00149600,100.50990400,0.00016200,103.41414800,0.00000000
516252000000,0.00094900,75.09614200,0.00234600,244.05436200,0.00019700,416.87173200,0.00000000
516264000000,0.00310200,750.49586200,0.00213400,0.00000000,0.00000000,0.00000000,0.00000000
516258000000,0.00126500,106.51447900,0.00126800,0.00000000,0.00022100,605.91451000,0.00000000
516256000000,0.00148200,97.51404500,0.00199200,196.26338400,0.00020700,603.81649000,0.00000000
516234000000,0.00078200,80.27569100,0.00148700,105.72789300,0.00015600,423.94731400,0.00000000
516263000000,0.00443200,622.52714000,0.00163900,0.00000000,0.00023500,1048.86000000,0.00000000
516212000000,0.00469300,312.25689700,0.00450700,433.55936200,0.00010200,83.28609900,0.00000000
516255000000,0.00286300,456.35194500,0.00183500,0.00000000,0.00001900,0.00000000,0.00000000
516258000000,0.00112200,105.01586600,0.00104600,0.00000000,0.00022100,531.28283900,0.00000000
516261000000,0.00396700,253.74744600,0.00148800,106.80122700,0.00023100,614.14728300,0.00000000
516250000000,0.00310200,248.57318800,0.00264300,117.76222000,0.00021500,155.00301600,0.00000000
516258000000,0.00128100,105.80352300,0.00226700,241.45081100,0.00022300,602.36187700,0.00000000
516261000000,0.00298400,251.93690400,0.00086700,0.00000000,0.00023200,549.09609300,0.00000000
516263000000,0.00236000,113.05030700,0.00138000,0.00000000,0.00022200,860.42200500,0.00000000
516258000000,0.00123300,91.65585400,0.00171400,68.64114300,0.00021700,373.92140200,0.00000000
516225000000,0.03000000,1053.23000000,0.00402100,414.67018100,0.00018300,402.89536000,0.00000000
516258000000,0.00076000,75.46575600,0.00132600,100.35395000,0.00022100,745.25915100,0.00000000
516262000000,0.00274800,105.38598700,0.00165700,105.84764300,0.00023500,824.68285200,0.00000000
516259000000,0.00229500,158.50300300,0.00204700,169.65980300,0.00025200,893.36455800,0.00000000
516232000000,0.01249100,1011.56000000,0.00310100,238.68034500,0.00026200,780.08135700,0.00000000
516225000000,0.00160200,581.68066300,0.00185300,168.98039300,0.00013000,108.58942400,0.00000000
516258000000,0.00126300,100.17024200,0.00161800,100.18483400,0.00022300,637.13129500,0.00000000
516255000000,0.00204600,157.98576100,0.00164600,111.57126200,0.00023400,590.08516900,0.00000000
516263000000,0.00274000,110.76666900,0.00112400,0.00000000,0.00025500,576.04886900,0.00000000
516262000000,0.00292200,234.08727300,0.00230500,235.59072700,0.00023600,809.93751000,0.00000000
516254000000,0.00102200,105.36597200,0.00093600,0.00000000,0.00019400,606.89910700,0.00000000
516232000000,0.00289500,240.34678300,0.00622500,272.89386500,0.00014200,72.77361400,0.00000000
516259000000,0.01181300,1479.94000000,0.00151700,0.00000000,0.00024400,715.14201900,0.00000000
516252000000,0.01337900,1095.29000000,0.01026400,650.00000000,0.00035300,1051.50000000,0.00000000
516258000000,0.00154800,102.65883000,0.00155600,102.88672900,0.00021100,601.79304000,0.00000000
516259000000,0.00211700,101.64864300,0.00132000,0.00000000,0.00023600,773.00768800,0.00000000
516252000000,0.00091500,82.49704600,0.00188800,233.58628000,0.00019100,551.79799900,1.00000000
516212000000,0.00510200,312.38210900,0.00356200,289.54620400,0.00008700,0.00000000,1.00000000
516260000000,0.00195500,167.27916000,0.00413200,453.44922100,0.00041100,1463.26000000,0.00000000
516258000000,0.00104500,522.50176100,0.00090700,0.00000000,0.00020500,563.31999100,0.00000000
516258000000,0.00110200,117.32388800,0.00170700,209.46913200,0.00020000,654.40188400,0.00000000
516252000000,0.00143500,100.79492700,0.00611500,658.30643900,0.00017500,390.26775800,1.00000000
516261000000,0.00430600,237.22648900,0.00132800,96.45161700,0.00024000,781.02549400,1.00000000
516262000000,0.00289900,255.19537500,0.00182400,189.29521800,0.00023600,597.52746800,0.00000000
516250000000,0.00102000,528.71920800,0.00130800,0.00000000,0.00017400,147.34811700,0.00000000
516256000000,0.00125000,106.86701200,0.00180400,181.95628500,0.00020200,587.80303100,0.00000000
516243000000,0.01161000,988.32531000,0.00856800,541.97464000,0.00058500,1094.45000000,0.00000000
516260000000,0.00115900,99.63300200,0.00105200,0.00000000,0.00021900,737.14307400,0.00000000
516252000000,0.00495800,264.24591500,0.00256200,130.56368700,0.00020100,162.87936600,0.00000000
516262000000,0.00430200,251.42939500,0.00134800,104.48334300,0.00023000,624.80077600,0.00000000
516260000000,0.00259000,98.20824100,0.00166400,98.22574700,0.00021900,561.65299200,0.00000000
516252000000,0.00281300,266.28413200,0.00158700,71.27069000,0.00020100,168.22512300,1.00000000
516264000000,0.02920200,1386.47000000,0.00459100,137.86050000,0.00000000,0.00000000,0.00000000
516261000000,0.00290200,244.78415400,0.00091200,0.00000000,0.00022000,313.35621400,0.00000000
516261000000,0.00303200,233.42997000,0.00095200,0.00000000,0.00023100,290.58928900,0.00000000
516261000000,0.00168400,104.39147100,0.00184900,175.33642200,0.00024200,557.21742100,0.00000000
516264000000,0.02935800,1137.30000000,0.00246900,0.00000000,0.00000000,0.00000000,0.00000000
516263000000,0.00290900,561.91220900,0.00229700,150.00000000,0.00001800,0.00000000,0.00000000
516250000000,0.01146500,1057.72000000,0.00956400,656.87613300,0.00034800,1334.37000000,0.00000000
516253000000,0.00114600,555.02340400,0.00098800,0.00000000,0.00019500,541.76816900,0.00000000
516219000000,0.00433500,301.95859600,0.00207600,335.52235000,0.00011400,110.79532100,1.00000000
516260000000,0.00117300,93.99752900,0.00182800,169.52602700,0.00022800,548.00637400,0.00000000
516256000000,0.00124700,104.63620600,0.00174600,105.03031800,0.00021300,406.68512300,0.00000000
516212000000,0.00413800,309.85412500,0.00406800,424.05833400,0.00007000,0.00000000,0.00000000
516217000000,0.00108800,110.98040400,0.00288100,437.44385400,0.00011900,86.63141200,1.00000000
516252000000,0.00687000,593.22264000,0.00646900,575.70377300,0.00048200,1158.01000000,0.00000000
516249000000,0.00152400,121.00641700,0.00157000,100.45742100,0.00021600,560.35485100,0.00000000
516258000000,0.00088400,82.48333300,0.00143500,108.36563300,0.00022300,577.35077000,0.00000000
516260000000,0.00540900,250.14879000,0.00153300,100.16154300,0.00023100,750.19130100,0.00000000
516258000000,0.00187700,100.83721100,0.00108300,0.00000000,0.00023500,603.11734700,0.00000000
516259000000,0.00119100,109.48160300,0.00119100,0.00000000,0.00023200,646.18210800,1.00000000
516261000000,0.00303400,261.45161300,0.00095300,0.00000000,0.00023100,352.61540400,0.00000000
516252000000,0.00961100,548.11357100,0.00224700,113.05340500,0.00019700,159.23621600,0.00000000
516223000000,0.01010800,560.92441900,0.00303700,277.68701500,0.00019700,474.15527000,0.00000000
516261000000,0.00323100,252.71794700,0.00101600,0.00000000,0.00024400,331.38474200,0.00000000
516261000000,0.00110800,103.96878700,0.00137000,104.30896900,0.00021100,545.08268400,0.00000000
516211000000,0.00664500,710.34793800,0.01725000,1193.79000000,0.00025500,909.84413100,0.00000000
516262000000,0.00339600,270.26118000,0.00099900,0.00000000,0.00022400,627.75404700,0.00000000
516263000000,0.00486300,344.04142600,0.00108300,0.00000000,0.00022800,447.40625700,1.00000000
516252000000,0.01197500,1008.38000000,0.00927200,681.82231600,0.00050000,1381.85000000,1.00000000
516259000000,0.00141400,106.27988900,0.00125000,0.00000000,0.00024200,562.09453600,0.00000000
516226000000,0.00659400,579.73084100,0.00293400,198.16086500,0.00013700,84.10417300,0.00000000
516247000000,0.00860700,471.96155200,0.00502300,307.71024900,0.00018700,106.97229500,0.00000000
516219000000,0.01103200,1201.70000000,0.00482600,295.58575900,0.00010900,81.48679500,0.00000000
516258000000,0.00099500,102.76544400,0.00119700,0.00000000,0.00020200,548.33973500,0.00000000
516261000000,0.00121300,113.67139600,0.00112200,0.00000000,0.00024700,573.36618600,0.00000000
516260000000,0.00123400,102.09897800,0.00122600,0.00000000,0.00029400,809.72379500,0.00000000
516260000000,0.00173600,101.31568200,0.00135400,101.42845500,0.00021200,829.70254600,0.00000000
516252000000,0.00086300,80.95959100,0.00180800,216.39901400,0.00019400,504.22997500,0.00000000
516263000000,0.00154200,100.79931400,0.00186400,114.06118200,0.00023500,649.09954700,0.00000000
516244000000,0.00085600,80.60199400,0.00195000,210.18582300,0.00018800,442.98245000,0.00000000
516262000000,0.00531700,255.17330500,0.00148200,0.00000000,0.00024600,578.25997200,0.00000000
516262000000,0.00276400,92.93036700,0.00149100,93.06556900,0.00023400,559.82736000,0.00000000
516261000000,0.00133700,102.14920600,0.00147700,102.33342400,0.00023000,537.04505900,0.00000000
516247000000,0.00110300,117.61508100,0.00165400,118.36903100,0.00019600,610.90193700,0.00000000
516245000000,0.00103800,105.80007600,0.00177500,323.60540400,0.00016200,558.45724100,0.00000000
516249000000,0.00149300,129.02755400,0.00115800,0.00000000,0.00021200,430.54733000,0.00000000
516258000000,0.00226600,149.08113100,0.00361000,608.22377900,0.00022700,759.73868600,0.00000000
516251000000,0.00291700,170.45308700,0.00278500,291.14031300,0.00021900,494.11417600,0.00000000
516232000000,0.00555000,547.00999600,0.00171600,107.27853400,0.00014200,111.77712100,0.00000000
516258000000,0.00226500,155.82849100,0.00314700,264.17799700,0.00023300,597.67427900,0.00000000
516261000000,0.00305400,255.24009300,0.00095900,0.00000000,0.00023300,337.53920700,0.00000000
516260000000,0.00137200,124.33418000,0.00106000,0.00000000,0.00022600,557.91504500,0.00000000
516229000000,0.00599800,577.72008200,0.01186000,882.43600000,0.00031400,1100.32000000,0.00000000
516211000000,0.00623400,561.35167300,0.00920500,550.37770200,0.00069100,1058.29000000,0.00000000
516226000000,0.00315400,237.60026100,0.00378400,237.77599800,0.00013000,73.30105000,0.00000000
516257000000,0.00189000,156.91168500,0.00159200,104.81036000,0.00021900,612.37728100,1.00000000
516262000000,0.00378700,253.83155300,0.00120100,0.00000000,0.00022000,564.56239900,1.00000000
516262000000,0.00483200,256.12700900,0.00165300,0.00000000,0.00022400,593.58026800,0.00000000
516225000000,0.00377900,295.72716300,0.00268300,246.45605300,0.00012500,79.33024900,0.00000000
516261000000,0.00125900,107.93464700,0.00170500,108.61476000,0.00024400,626.15295600,0.00000000
516259000000,0.00113900,101.46225700,0.00105500,0.00000000,0.00022300,543.86387500,0.00000000
516247000000,0.00189300,163.12641900,0.00690700,650.00000000,0.00032100,664.55896600,0.00000000
516262000000,0.00234300,220.98975900,0.00091900,0.00000000,0.00021500,369.33588300,0.00000000
516212000000,0.00805800,587.25389600,0.00928100,717.72824400,0.00015900,114.08352000,0.00000000
516261000000,0.00116200,103.84548500,0.00164700,104.41432600,0.00024300,533.90496300,0.00000000
516248000000,0.00098500,541.65599500,0.00187800,182.46913800,0.00017400,321.06305800,0.00000000
516247000000,0.01056800,1009.30000000,0.00134400,0.00000000,0.00018800,487.71492200,0.00000000
516251000000,0.00116400,188.00894300,0.00170400,106.94699300,0.00020000,394.63420300,0.00000000
516253000000,0.00112500,104.34700300,0.00139500,104.79717400,0.00018700,481.76754900,0.00000000
516261000000,0.00170700,183.46176700,0.00168300,180.64143700,0.00021400,593.24063200,0.00000000
516218000000,0.00514700,254.59921100,0.00410500,402.25932400,0.00011000,105.91327100,0.00000000
516257000000,0.00196400,141.22011000,0.00130100,100.65042300,0.00022100,523.57920100,0.00000000
516260000000,0.00111100,102.40979300,0.00095700,0.00000000,0.00022600,607.92705200,0.00000000
516260000000,0.00202800,115.59453200,0.00176800,116.36257800,0.00025100,627.04188600,0.00000000
516260000000,0.00290400,107.79585300,0.00119300,0.00000000,0.00023700,544.12583500,0.00000000
516212000000,0.00884000,498.53837600,0.00712400,487.68523500,0.00014500,97.08002800,0.00000000
516255000000,0.00207100,100.29526700,0.00153400,100.32057600,0.00021200,394.48578100,0.00000000
516261000000,0.00290700,232.84673200,0.00091300,0.00000000,0.00022200,294.90245500,0.00000000
516263000000,0.00666100,504.79994900,0.00194700,110.05090900,0.00021600,310.15366500,0.00000000
516211000000,0.03242300,974.48135100,0.03242300,821.95000000,0.00015100,82.14388100,0.00000000
516211000000,0.00517400,237.07175700,0.00252800,189.20400000,0.00010600,71.68018700,0.00000000
516211000000,0.00570300,610.63054000,0.00175000,0.00000000,0.00008400,82.18419900,0.00000000
516252000000,0.00150600,136.00389300,0.01456300,924.98700000,0.00017500,123.00793700,0.00000000
516260000000,0.00170100,119.83653300,0.00166000,96.44000500,0.00023200,562.39316400,0.00000000
516246000000,0.00577700,269.91367000,0.00180000,182.13493500,0.00018300,116.00390400,0.00000000
516263000000,0.00239900,551.67479200,0.00298100,0.00000000,0.00001700,0.00000000,0.00000000
516258000000,0.00174800,108.59208100,0.00118400,0.00000000,0.00022700,640.86890600,1.00000000
516256000000,0.00198100,131.34525200,0.00366700,261.50609000,0.00023600,517.85542400,0.00000000
516253000000,0.00207700,174.66344000,0.00165900,113.20827400,0.00022600,533.67408700,0.00000000
516259000000,0.00130100,94.24581500,0.00170000,94.42322800,0.00023600,550.72242800,1.00000000
516262000000,0.00216100,109.23971000,0.00164800,109.55802800,0.00023800,866.48836100,0.00000000
516252000000,0.00888100,616.56274700,0.00564400,351.52335800,0.00050300,1234.74000000,0.00000000
516261000000,0.00211500,604.38175300,0.00117400,0.00000000,0.00022100,605.33433500,0.00000000
